Departamento,Municipio,Año,Área Cosechada,Área Sembrada,Producción,Rendimiento,Precipitación acumulada anual (mm/año),Temperatura media anual (°C),Máximo de la temperatura media mensual (°C),Mínimo de la temperatura media mensual (°C),Humedad relativa media anual (%),Radiación solar acumulada anual (MJ/m²/año),Humedad volumétrica media anual del suelo capa 1 (m³/m³),Humedad volumétrica media anual del suelo capa 2 (m³/m³),Evaporación potencial acumulada anual (mm/año),altitud_media_m
BOYACA,MONIQUIRA,2023,1449.5,1623.92,1107.0,0.7637116246981718,2094.8694788614907,16.566633,18.022776,14.8299055,86.5872,6600.400395999999,0.40272734,0.4000846,2175.106375694275,1994.3141134938628
BOYACA,MONIQUIRA,2018,1356.11,1516.17,1168.81,0.8618843604132408,2438.7808456023536,16.391077,17.270254,15.629222,86.36878,6658.134291666666,0.41512725,0.41381583,2118.7337979475656,1994.3141134938628
BOYACA,MONIQUIRA,2007,2350.0,2650.0,2350.0,1.0,2657.043778260549,16.026106,16.960602,14.373688,88.71945,6560.173277,0.4207505,0.417881,2077.002223332723,1994.3141134938628
BOYACA,MONIQUIRA,2010,1784.0,2494.0,1159.6,0.6499999999999999,3058.273793180784,16.13129,17.922678,14.179189,90.29548,6215.390047333333,0.42625764,0.42587152,1938.2476069927216,1994.3141134938628
BOYACA,MONIQUIRA,2008,2478.0,2663.0,2478.0,1.0,2771.769502480825,15.300378,16.256094,14.485911,91.913086,6398.487803333333,0.43214926,0.43116125,1909.8830704689024,1994.3141134938628
BOYACA,MONIQUIRA,2017,1341.86,1521.39,1130.74,0.8426661499709359,2543.1734182834625,16.375193,17.190338,15.462148,87.79008,6625.544657333333,0.41910383,0.41927084,2085.350815693537,1994.3141134938628
BOYACA,MONIQUIRA,2009,2474.0,2729.0,2449.26,0.99,2642.1431980927787,16.183882,17.588287,15.0589905,88.49642,6561.038486,0.42648867,0.42409304,2083.670068502426,1994.3141134938628
BOYACA,MONIQUIRA,2022,1417.68,1589.27,1210.25,0.853683482873427,2672.108055830002,15.617977,16.560537,14.675771,91.44745,6321.083534666666,0.42665908,0.4280014,1905.6191523869832,1994.3141134938628
BOYACA,MONIQUIRA,2024,1212.98,1442.01,1141.01,0.9406667875809988,2160.6567656596503,16.954641,17.941559,15.077057,86.74389,6655.417175333333,0.39303926,0.392526,2226.9502353668213,1994.3141134938628
BOYACA,MONIQUIRA,2019,1325.0,1488.0,1636.0,1.2347169811320755,2345.976658026377,16.755423,17.304514,15.875478,86.05196,6621.659434,0.40560997,0.4026561,2148.726936817169,1994.3141134938628
BOYACA,MONIQUIRA,2020,1358.0,1509.0,1550.0,1.1413843888070692,2194.911009033521,16.749306,17.986074,15.29247,87.27588,6707.634812666667,0.4069816,0.40469024,2180.351086934408,1994.3141134938628
BOYACA,MONIQUIRA,2021,1350.92,1541.25,1404.96,1.0400023687561069,2458.9654327233634,16.126102,17.012033,15.111725,89.47955,6518.935651333333,0.42065766,0.4203165,2044.205723365148,1994.3141134938628
BOYACA,MONIQUIRA,2014,1434.6,1592.54,992.924,0.69212602816116,2471.2932386000957,16.380985,17.569244,15.204335,86.45669,6626.713923333334,0.4192878,0.41548327,2177.1150726477304,1994.3141134938628
BOYACA,MONIQUIRA,2015,1476.58,1596.04,1328.23,0.8995313494697206,2316.4877103964486,16.992422,17.960684,15.872223,83.12419,6662.964468,0.40994135,0.4061953,2275.024453163147,1994.3141134938628
BOYACA,MONIQUIRA,2016,1422.14,1568.04,1323.01,0.9302951889406106,2657.105190436045,16.799618,17.774405,15.402415,87.270874,6505.846521666666,0.4181671,0.41673067,2122.827519655228,1994.3141134938628
CAQUETA,LA MONTANITA,2012,130.0,200.0,130.0,1.0,2495.008626112571,24.631027,26.002687,23.158375,86.314,6284.693291615385,0.41886756,0.42033327,5350.833770898672,338.10538523726126
CAQUETA,LA MONTANITA,2011,170.0,230.0,170.0,1.0,2701.9415701077533,24.712227,26.36858,23.576399,86.24398,6349.14895076923,0.4233555,0.42649138,5341.145243938153,338.10538523726126
CAQUETA,LA MONTANITA,2013,196.02,254.66,138.869,0.7084430160187736,2789.74220603246,24.651323,26.492998,23.03696,86.667786,6154.380302615385,0.4212611,0.42418826,5197.740550334637,338.10538523726126
CAQUETA,LA MONTANITA,2018,177.46,187.07,152.95,0.861884368308351,3080.8997344603904,24.717382,27.497017,23.15167,85.64642,6113.198532769231,0.41752505,0.42065656,5352.855775172894,338.10538523726126
CAQUETA,LA MONTANITA,2007,129.0,165.36,129.0,1.0,2218.2494196754237,24.887405,29.008678,22.824465,84.37643,6431.049180615385,0.40943098,0.41195688,5848.092899175791,338.10538523726126
CAQUETA,LA MONTANITA,2008,166.0,175.5,149.0,0.8975903614457831,2529.4692347141413,24.761774,26.333347,23.008266,84.94805,6491.682613384615,0.41833067,0.4213562,5684.690783133874,338.10538523726126
CAQUETA,LA MONTANITA,2010,165.0,175.5,200.0,1.2121212121212122,2609.6099935953434,25.137682,26.935719,23.82039,86.32963,6443.005794000001,0.41900694,0.419415,5571.175151164715,338.10538523726126
CAQUETA,LA MONTANITA,2017,193.54,214.51,163.09,0.8426681822878992,2607.7406753943515,24.967354,26.458893,23.341593,85.61765,6365.658578461538,0.4177029,0.4212362,5570.782019688533,338.10538523726126
CAQUETA,LA MONTANITA,2020,149.0,159.0,80.2,0.538255033557047,2381.7570394277573,25.333017,27.193306,24.020397,83.720604,6475.948084615385,0.41232836,0.41405234,6017.753418408907,338.10538523726126
CAQUETA,LA MONTANITA,2009,85.0,175.5,85.0,1.0,2386.145354316785,24.886114,26.217869,23.256462,85.59454,6375.5988512307695,0.41910145,0.4186958,5533.425523831294,338.10538523726126
CAQUETA,LA MONTANITA,2021,145.77,153.23,132.65,0.9099951979145228,2757.2152551229183,25.009348,26.936977,23.07839,83.987625,6276.322495692308,0.41688108,0.41875577,5771.637206591093,338.10538523726126
CAQUETA,LA MONTANITA,2023,102.37,113.17,96.14,0.9391423268535704,2088.6631009211906,25.562372,26.78961,24.062935,81.77419,6375.807544769231,0.39439902,0.39096978,6387.229198382451,338.10538523726126
CAQUETA,LA MONTANITA,2024,93.94,106.81,109.29,1.163402171598893,1896.1099214737235,25.88662,27.685719,23.730583,81.73291,6521.685725846153,0.39052072,0.3878441,6680.620018665607,338.10538523726126
CAQUETA,LA MONTANITA,2019,108.0,188.0,108.0,1.0,3193.221836511905,24.811035,25.613941,23.402346,86.655876,6108.078282153846,0.4241644,0.42679146,5144.861478732182,338.10538523726126
CAQUETA,LA MONTANITA,2022,114.61,119.94,115.69,1.0094232614955063,2657.833081896488,25.096624,27.56085,23.717607,81.6786,6452.58626,0.4001819,0.40304732,6473.680219943707,338.10538523726126
CAQUETA,LA MONTANITA,2014,180.76,200.81,138.468,0.7660323080327506,2581.53783429586,24.707678,26.452545,22.820747,86.1174,6148.327897846154,0.41799888,0.4187537,5291.399254982288,338.10538523726126
CAQUETA,LA MONTANITA,2015,181.99,206.97,186.973,1.027380625309083,2591.190932145485,24.809053,25.88276,23.19064,86.66217,6113.028233230769,0.41916656,0.42038473,5175.055202777569,338.10538523726126
CAQUETA,LA MONTANITA,2016,189.133,219.41,200.958,1.062522140504301,2857.329615340783,25.094282,28.653059,23.230808,86.08444,6112.698111,0.41722107,0.4209187,5267.698323800014,338.10538523726126
ANTIOQUIA,MONTEBELLO,2011,1300.0,1910.0,1400.0,1.0769230769230769,4258.633119106293,16.515839,17.139801,15.531891,90.0842,6232.647757,0.41186905,0.41233698,3447.4212255477905,1695.378194756734
ANTIOQUIA,MONTEBELLO,2013,1382.88,1770.47,951.74,0.6882303598287631,3451.139064192772,17.21758,18.478424,16.026276,87.31976,6754.958886,0.4019127,0.40044275,4291.746845245361,1695.378194756734
ANTIOQUIA,MONTEBELLO,2012,1600.0,2030.0,1600.0,1.0,3266.4245567321777,17.077728,18.265045,16.153229,86.36518,6799.085171,0.4026451,0.4003817,4478.676007270813,1695.378194756734
ANTIOQUIA,MONTEBELLO,2023,1155.84,1430.81,1100.13,0.9518012873754156,3218.4984135627747,17.750174,19.284576,16.25113,84.48795,6904.85972,0.3944435,0.39323044,4627.39620923996,1695.378194756734
ANTIOQUIA,MONTEBELLO,2019,1061.0,1400.0,1399.0,1.3185673892554195,2622.4616330862045,18.235565,19.795807,17.064606,81.26677,7065.330822,0.3683459,0.3633105,5392.0114402771,1695.378194756734
ANTIOQUIA,MONTEBELLO,2007,1450.0,1510.0,1450.0,1.0,3773.845536708832,16.80079,18.413727,15.38028,89.09342,6721.994547,0.40833792,0.40724182,3902.240988731384,1695.378194756734
ANTIOQUIA,MONTEBELLO,2021,1116.5,1427.12,1016.02,0.9100044782803404,3550.246751308441,17.204498,18.283112,16.279694,87.301636,6674.863043,0.40571848,0.40645853,3987.892994880676,1695.378194756734
ANTIOQUIA,MONTEBELLO,2010,1850.0,1910.0,1480.0,0.8,3915.007765054703,17.08843,19.074371,15.347809,89.47605,6567.748066,0.40771738,0.4063034,3782.880556583405,1695.378194756734
ANTIOQUIA,MONTEBELLO,2008,1340.0,1910.0,1340.0,1.0,3912.454285144806,16.354849,16.60318,15.887604,90.181915,6482.067926,0.4144961,0.41417566,3590.408854007721,1695.378194756734
ANTIOQUIA,MONTEBELLO,2009,1450.0,1910.0,1160.0,0.8,3265.529383659363,17.09675,18.307037,16.25357,88.83139,6684.214716,0.40919876,0.40727487,4035.227934837341,1695.378194756734
ANTIOQUIA,MONTEBELLO,2018,1282.0,1608.47,1215.43,0.9480733229329174,2792.231064081192,17.780508,19.03067,16.971832,82.49566,6981.386232,0.38650003,0.38314185,5042.889488220215,1695.378194756734
ANTIOQUIA,MONTEBELLO,2022,1104.13,1415.8,967.06,0.8758570095912618,4145.633883953095,16.596222,17.412262,15.676422,89.47077,6413.860808,0.41409683,0.41493097,3481.841589450836,1695.378194756734
ANTIOQUIA,MONTEBELLO,2020,1130.0,1417.0,1377.0,1.21858407079646,3239.1517810821533,17.94158,19.5961,16.806793,82.851006,7140.193502,0.39470038,0.39407983,4928.588233947754,1695.378194756734
ANTIOQUIA,MONTEBELLO,2024,1165.14,1429.44,1370.01,1.1758329471136515,2948.7674152851105,18.366262,19.802155,16.286041,81.50996,7072.248509999999,0.38142267,0.37955603,5149.879051208496,1695.378194756734
ANTIOQUIA,MONTEBELLO,2015,1555.19,1788.8,1636.66,1.0523858821108676,2399.169198513031,18.050852,19.52481,16.84317,82.46168,6992.809588,0.38187537,0.3787867,5176.390526771545,1695.378194756734
ANTIOQUIA,MONTEBELLO,2016,1476.61,1732.5,1607.11,1.0883781093179647,3000.5685772895813,18.026724,19.450836,16.84317,84.923065,6934.321888,0.39583078,0.39179483,4812.513231277466,1695.378194756734
ANTIOQUIA,MONTEBELLO,2017,1411.59,1721.42,1308.45,0.9269334580154296,2954.505462884903,17.686554,18.370026,16.838531,84.760895,6937.904710000001,0.39914832,0.39739862,4621.838577270508,1695.378194756734
ANTIOQUIA,MONTEBELLO,2014,1532.61,1814.7,1140.53,0.7441749694964799,2909.026323199272,17.580149,19.707916,16.378815,84.67666,6857.350993,0.38861337,0.38521576,4768.357281684876,1695.378194756734
QUINDIO,MONTENEGRO,2011,1060.2,1608.0,1055.72,0.9957743821920392,8154.981760025024,17.678274,18.354645,16.913483,96.10154,5589.115325,0.4215838,0.4238917,2951.302707195282,1191.0079182404052
QUINDIO,MONTENEGRO,2010,834.0,1059.27,1192.0,1.4292565947242206,9169.119210720062,18.16395,19.713043,16.732574,96.236176,5599.56027,0.4213117,0.42329025,3043.0409779548645,1191.0079182404052
QUINDIO,MONTENEGRO,2012,902.76,1580.1,809.453,0.8966425184988258,7413.973610877991,17.946054,18.929108,17.256744,94.65563,5922.36055,0.4228541,0.42373148,3488.0879106521606,1191.0079182404052
QUINDIO,MONTENEGRO,2023,781.19,1097.05,763.75,0.9776750854465622,4486.741058826447,18.668793,19.511627,17.477692,93.45637,5863.289926,0.40077463,0.40073648,3957.905415534973,1191.0079182404052
QUINDIO,MONTENEGRO,2018,809.68,1212.53,837.419,1.034259213516451,6471.417587280273,18.457754,19.104889,17.976227,93.59232,6062.855013,0.41791788,0.4188334,3751.752846240997,1191.0079182404052
QUINDIO,MONTENEGRO,2020,786.0,1102.0,981.0,1.248091603053435,4398.364880561829,18.386404,19.709381,17.593903,93.31573,6107.103028,0.4036509,0.40382767,4050.704165458679,1191.0079182404052
QUINDIO,MONTENEGRO,2009,866.0,1079.18,1190.0,1.374133949191686,7906.855062484741,18.1197,18.84439,17.444977,95.739044,5697.568254,0.4229927,0.42396036,3233.7530241012573,1191.0079182404052
QUINDIO,MONTENEGRO,2007,930.0,1112.51,1413.0,1.5193548387096774,8498.922225952148,17.924164,19.011383,16.865875,96.24726,5813.555031,0.42159018,0.42350897,3166.7489705085754,1191.0079182404052
QUINDIO,MONTENEGRO,2008,944.0,1095.74,1357.0,1.4375,9425.173110961914,17.459991,17.95523,17.026276,96.61896,5633.77135,0.4236361,0.42605844,2826.8360986709595,1191.0079182404052
QUINDIO,MONTENEGRO,2017,886.09,1267.8,896.017,1.011203150921464,7139.313962936401,18.466177,19.012115,17.846344,94.20571,6103.876421,0.41853333,0.41924158,3664.894278526306,1191.0079182404052
QUINDIO,MONTENEGRO,2024,776.63,1109.9,961.25,1.2377193773096584,4257.356446743012,19.240286,20.218903,17.830963,91.354454,5983.005901,0.3901329,0.3898951,4349.608951568604,1191.0079182404052
QUINDIO,MONTENEGRO,2022,789.43,1106.96,901.98,1.1425712222742992,5817.652215003967,17.667837,18.108307,17.267487,95.56762,5474.646979,0.41417313,0.41554132,3012.8820152282715,1191.0079182404052
QUINDIO,MONTENEGRO,2021,786.07,1095.97,856.82,1.09000470695994,5263.2486963272095,17.976309,18.71402,17.174225,94.90754,5709.570068,0.41083655,0.41196314,3452.58104801178,1191.0079182404052
QUINDIO,MONTENEGRO,2019,714.0,1129.0,964.0,1.350140056022409,6133.186096191406,18.989471,20.120026,17.98648,92.018135,6227.225274,0.4152387,0.4154574,4083.7431468963614,1191.0079182404052
QUINDIO,MONTENEGRO,2014,984.08,1432.49,1132.3,1.1506178359482968,7229.3679094314575,18.335196,19.643463,17.574127,94.57437,5788.657358,0.42032114,0.42184576,3474.549107074737,1191.0079182404052
QUINDIO,MONTENEGRO,2015,1041.3,1403.65,1353.64,1.2999519830980506,6228.528457641602,18.77839,19.585358,18.018951,93.46444,5873.067118,0.41740927,0.41806793,3822.098316192627,1191.0079182404052
QUINDIO,MONTENEGRO,2016,983.217,1351.95,1321.85,1.3444132882161313,7237.741072654724,18.663767,19.796295,17.763824,95.05302,5959.734981,0.42145157,0.42139816,3564.163326740265,1191.0079182404052
QUINDIO,MONTENEGRO,2013,957.89,1485.25,1019.31,1.0641200972971845,7748.412678718567,18.09372,19.189362,17.215729,95.49371,5797.1788400000005,0.4221878,0.42354202,3324.439597606659,1191.0079182404052
CASANARE,MONTERREY,2013,46.29,70.3,28.3391,0.6122078202635558,2423.427662668129,24.459658,27.5655,22.788565,78.31151,6307.5305806666665,0.41553286,0.43002257,2693.539189298948,502.1220257492656
CASANARE,MONTERREY,2012,75.0,81.0,56.25,0.75,2203.798799460133,24.279335,26.457754,22.696035,77.645546,6377.777984,0.41490492,0.4279817,2732.6609675884247,502.1220257492656
CASANARE,MONTERREY,2011,35.0,75.0,19.95,0.57,2638.288431033492,24.231035,26.981924,22.817862,78.64411,6257.9688885,0.42514145,0.43610808,2604.437844276428,502.1220257492656
CASANARE,MONTERREY,2023,91.07,112.56,99.44,1.0919073240364556,1698.6397336522737,25.479881,27.362051,23.635324,72.32543,6673.769884333334,0.37378418,0.38983452,3078.1708859205246,502.1220257492656
CASANARE,MONTERREY,2009,23.0,63.0,13.0,0.5652173913043478,1968.276233414809,24.823883,26.71345,23.194,75.78532,6574.599531333333,0.40030882,0.4136685,2899.0089038213096,502.1220257492656
CASANARE,MONTERREY,2018,94.08,123.35,121.629,1.292825255102041,1892.7219515927136,24.628273,27.655264,22.61669,74.33524,6235.1273906666665,0.3998127,0.41703796,2840.403930862745,502.1220257492656
CASANARE,MONTERREY,2007,24.0,25.0,16.8,0.7000000000000001,2223.1599745874605,24.635183,28.998037,22.555084,75.739105,6719.208050666667,0.40820503,0.42618644,2945.604614973068,502.1220257492656
CASANARE,MONTERREY,2021,103.9,112.09,94.55,0.910009624639076,2021.449080772077,24.842329,28.47997,22.58137,73.39965,6395.2889780000005,0.3924711,0.41187623,2958.890466372172,502.1220257492656
CASANARE,MONTERREY,2024,63.8,83.08,39.48,0.618808777429467,1573.568817678839,25.950356,28.155996,23.701813,71.72398,6745.698012,0.37625465,0.38835952,3147.563147942225,502.1220257492656
CASANARE,MONTERREY,2008,15.0,25.0,9.375,0.625,2494.0429511641464,24.493113,27.313223,22.595856,75.87739,6485.529195666667,0.40465882,0.41980553,2885.8111293315887,502.1220257492656
CASANARE,MONTERREY,2010,23.0,64.0,13.11,0.57,2572.199742643939,24.796682,29.228994,23.122873,78.730736,6495.1374596666665,0.42557845,0.43692252,2714.719391942024,502.1220257492656
CASANARE,MONTERREY,2017,97.47,119.42,123.202,1.2639991792346363,1930.341055393219,24.59842,26.891836,22.579824,76.94497,6404.808724333333,0.42040804,0.4332837,2750.999442219734,502.1220257492656
CASANARE,MONTERREY,2022,99.7,120.76,74.13,0.7435305917753259,1825.739767089486,24.49238,26.62613,22.799387,74.883995,6421.943172666666,0.39421952,0.4067105,2888.3857391675315,502.1220257492656
CASANARE,MONTERREY,2020,124.0,127.0,188.48,1.52,1789.19861223797,25.254515,28.635489,23.198883,73.58258,6630.338442666667,0.39788672,0.41129854,3046.602888584137,502.1220257492656
CASANARE,MONTERREY,2019,137.5,167.0,206.25,1.5,1666.3781725540755,25.210527,28.373932,23.284006,72.27857,6342.346968,0.38721192,0.4005523,2940.047026236852,502.1220257492656
CASANARE,MONTERREY,2014,71.1,87.38,47.0664,0.6619746835443039,2279.0704047133527,24.713776,27.87914,22.947256,75.8823,6339.040793,0.40746924,0.42484835,2820.566062132518,502.1220257492656
CASANARE,MONTERREY,2015,77.3,92.6,89.6554,1.159836998706339,2453.372801591953,24.769196,26.887197,22.826406,76.5458,6262.269392,0.41180208,0.4267839,2702.727849125862,502.1220257492656
CASANARE,MONTERREY,2016,79.2901,96.89,95.1088,1.1995040995029644,2732.7116168004773,24.937477,28.732168,22.771149,78.02137,6245.120368666667,0.41744635,0.43309256,2687.788705865542,502.1220257492656
CAUCA,MORALES,2013,5727.25,6915.35,4713.0,0.8229080274128072,4116.812242507935,17.102346,17.57608,16.459219,95.48883,5859.7479,0.4160385,0.41594398,1495.6019411087036,1835.311304309453
CAUCA,MORALES,2012,4680.0,6339.0,4446.0,0.95,4404.65908908844,16.902327,17.438873,16.245514,95.31892,5790.149412666667,0.41659293,0.41791198,1475.7885143756866,1835.311304309453
CAUCA,MORALES,2011,3974.96,5358.77,4197.61,1.056013142270614,4726.188887278239,16.65717,17.242666,16.01179,95.417274,5602.011347,0.4181527,0.4185672,1419.5216004053752,1835.311304309453
BOLIVAR,MORALES,2013,67.67,77.09,40.5654,0.599459139943845,3185.843819437921,25.053436,27.49239,23.547955,84.846214,6415.5524068,0.44451675,0.449895,3397.095267915726,462.8146119070781
BOLIVAR,MORALES,2023,69.95,76.37,40.28,0.5758398856325947,2605.5893374308944,25.97091,28.010162,24.749079,79.73713,6868.000889399999,0.42136955,0.42649713,4074.1068039894094,462.8146119070781
BOLIVAR,MORALES,2018,80.81,80.81,50.2385,0.6216866724415295,2473.0821808457376,26.052155,28.41153,24.476812,75.69239,6915.5106796,0.4169707,0.42259955,4450.53561244011,462.8146119070781
BOLIVAR,MORALES,2021,80.81,80.81,58.99,0.7299839128820691,2928.7527478814127,25.444082,28.857574,23.840046,80.40364,6579.6438364000005,0.42672274,0.42878088,3941.122774457931,462.8146119070781
CAUCA,MORALES,2018,5983.19,6979.73,7735.22,1.29282539915998,3566.6939651171365,17.276602,17.683014,16.799795,94.50269,6013.830871333334,0.41208014,0.41152656,1570.5203598340352,1835.311304309453
CAUCA,MORALES,2009,4722.0,5556.0,5362.0,1.1355357899195255,4090.794605255127,17.08449,17.538809,16.26008,95.48657,5735.45961,0.4157736,0.416687,1458.8997671604156,1835.311304309453
CAUCA,MORALES,2007,3533.0,5234.48,4715.0,1.3345598641381262,4315.8744653066,16.895735,17.671783,15.892568,95.55894,5855.591481,0.41454017,0.4147004,1489.4074698289237,1835.311304309453
BOLIVAR,MORALES,2019,81.0,101.0,32.4,0.3999999999999999,2295.6779908388853,26.509165,29.213581,24.511286,75.446785,6926.302519600001,0.40747973,0.4071935,4555.477322483062,462.8146119070781
BOLIVAR,MORALES,2017,76.86,80.81,50.6107,0.6584790528233151,2394.565637758374,26.046791,29.324518,24.439167,76.68897,6931.0536984,0.42071903,0.4249082,4336.294379758835,462.8146119070781
CAUCA,MORALES,2008,4949.0,5270.58,5876.0,1.187310567791473,4551.785392761231,16.482723,16.912912,16.121246,95.647514,5688.349416666667,0.41833115,0.41974428,1431.457912047704,1835.311304309453
CAUCA,MORALES,2017,5957.47,7040.59,7530.26,1.2640030079882902,3936.0193336804714,17.317793,17.772043,16.862701,94.50443,5977.436666333333,0.41312408,0.41310203,1563.0426556269329,1835.311304309453
CAUCA,MORALES,2010,3942.0,5314.33,4557.0,1.1560121765601217,4906.160472393036,17.141544,18.096506,15.864003,95.79132,5698.356415333334,0.41713122,0.41771105,1456.6289644241333,1835.311304309453
CAUCA,MORALES,2022,5711.59,6704.72,4341.77,0.7601683594235581,4625.169949213664,17.240915,17.727448,16.79898,95.3245,5706.363206333333,0.41550276,0.4161733,1452.803111712138,1835.311304309453
BOLIVAR,MORALES,2020,81.0,81.0,64.8,0.7999999999999999,2498.5995422914625,26.052485,29.754547,23.842731,76.99341,6847.28163,0.41872394,0.42110965,4365.268458604813,462.8146119070781
CAUCA,MORALES,2019,5566.0,6835.0,7160.0,1.2863816025871362,4093.873548825582,17.660044,18.338776,16.939606,94.57566,6046.670042666667,0.41436133,0.41367042,1588.6489160855613,1835.311304309453
