system:index,altitud_max_m,altitud_media_m,altitud_mediana_m,altitud_min_m,cod_mpio,departamento,municipio,.geo
0000000000000000029c,217,75.33093545545645,85.3273736312405,-11,555,MAGDALENA,PLATO,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000029d,33,2.797063441661052,0.0,-24,570,MAGDALENA,PUEBLOVIEJO,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000029e,51,4.656915886864546,4.0,-42,605,MAGDALENA,REMOLINO,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000029f,252,139.65826465188783,141.99999999999997,62,660,MAGDALENA,SABANAS DE SAN ÁNGEL,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a0,19,5.690033536377255,6.04702712333725,-21,675,MAGDALENA,SALAMINA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a1,119,50.15963959131766,49.45207202606423,0,692,MAGDALENA,SAN SEBASTIÁN DE BUENAVISTA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a2,81,30.029368661237655,26.492118369298296,-15,703,MAGDALENA,SAN ZENÓN,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a3,138,50.49768901008964,48.283403825796896,-7,707,MAGDALENA,SANTA ANA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a4,107,39.073517058916806,36.00000000000001,-10,720,MAGDALENA,SANTA BÁRBARA DE PINTO,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a5,30,2.9011498630603842,2.0122481223418,-18,745,MAGDALENA,SITIONUEVO,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a6,224,69.24676813228623,61.112429337248166,0,798,MAGDALENA,TENERIFE,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a7,136,32.737036125453514,30.426333098904394,1,960,MAGDALENA,ZAPAYÁN,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a8,789,35.811239831370614,21.46440141430896,-5,980,MAGDALENA,ZONA BANANERA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a9,5691,1963.612220492369,1615.3763184187505,14,053,MAGDALENA,ARACATACA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002aa,4821,1274.0226290742726,1039.563856897345,-9,189,MAGDALENA,CIÉNAGA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ab,3761,976.3796769596124,855.5033820882933,30,288,MAGDALENA,FUNDACIÓN,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ac,5696,1103.8311923847725,719.5904301452055,-13,001,MAGDALENA,SANTA MARTA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ad,171,29.791546947929223,26.37872817117025,-6,245,MAGDALENA,EL BANCO,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ae,3595,490.12276304379884,343.1826402428949,199,001,META,VILLAVICENCIO,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002af,3866,1035.562000813007,535.0390979434834,274,006,META,ACACÍAS,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002b0,706,238.1509164688477,213.49077856009188,175,110,META,BARRANCA DE UPÍA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002b1,227,183.26961770673026,182.3860180852658,152,124,META,CABUYARO,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002b2,512,329.4237066200625,311.0,239,150,META,CASTILLA LA NUEVA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002b3,4193,2400.8615750762633,2575.378479164722,34,223,META,CUBARRAL,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002b4,1786,297.83880719239215,275.58683629979,167,226,META,CUMARAL,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002b5,3981,2259.9951896045504,2247.673506279246,612,245,META,EL CALVARIO,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002b6,4193,938.3911590502759,583.1766552242862,310,251,META,EL CASTILLO,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002b7,1696,656.283250536319,539.3684783546412,403,270,META,EL DORADO,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002b8,375,271.890304617294,266.0,230,287,META,FUENTE DE ORO,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002b9,447,344.8856126399258,339.0,285,313,META,GRANADA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ba,4236,2223.5224408456115,2247.4615443444573,424,318,META,GUAMAL,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002bb,3912,868.8168206601724,711.4520629756636,248,330,META,MESETAS,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002bc,4145,1197.472868348242,815.4025355295594,-153,370,META,URIBE,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002bd,4193,1923.6139417553652,1967.491981493906,-183,400,META,LEJANÍAS,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002be,395,209.0613849300593,207.01848517672366,157,450,META,PUERTO CONCORDIA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002bf,286,199.15600100716205,198.16007543548048,127,573,META,PUERTO LÓPEZ,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002c0,309,238.6029606326512,238.2968204192347,174,577,META,PUERTO LLERAS,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002c1,361,229.68437031415525,228.3612897010161,155,590,META,PUERTO RICO,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002c2,3725,763.9579703041361,391.77884126168914,185,606,META,RESTREPO,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002c3,299,235.81537601533472,236.48235085079597,180,680,META,SAN CARLOS DE GUAROA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002c4,1243,438.1929501868047,379.5600403826698,215,683,META,SAN JUAN DE ARAMA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002c5,3951,2611.218775142363,2631.5467930115674,915,686,META,SAN JUANITO,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002c6,509,237.0586209570239,224.69657687706908,140,689,META,SAN MARTÍN,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002c7,1614,379.3421163747962,267.37326709063285,188,711,META,VISTAHERMOSA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002c8,2204,329.13208417848676,299.5941063997705,192,350,META,LA MACARENA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002c9,317,207.32604193704418,208.116520731088,136,325,META,MAPIRIPÁN,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ca,270,183.8267732319441,182.10322663441553,95,568,META,PUERTO GAITÁN,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002cb,3850,1932.6512722007528,1783.773066376496,778,683,NARIÑO,SANDONÁ,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002cc,4146,2521.3659167022015,2503.713171144581,1744,685,NARIÑO,SAN BERNARDO,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002cd,2923,1753.7654160321094,1799.5752802881022,618,687,NARIÑO,SAN LORENZO,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ce,4026,2870.563949648107,2999.5070746398046,1082,560,NARIÑO,POTOSÍ,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002cf,3347,2302.3693705916485,2307.4929801092676,1360,693,NARIÑO,SAN PABLO,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002d0,3357,2506.116089968077,2475.4738066517316,1569,565,NARIÑO,PROVIDENCIA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002d1,3127,2302.640805947638,2323.4552957536116,1580,694,NARIÑO,SAN PEDRO DE CARTAGO,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002d2,3850,2588.8024090085514,2663.485165327644,844,573,NARIÑO,PUERRES,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002d3,3965,1994.5269535023672,2023.531128470388,344,699,NARIÑO,SANTACRUZ,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002d4,3627,3069.932338855874,3075.5293318509403,2577,585,NARIÑO,PUPIALES,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002d5,3207,1579.556767892242,1639.3977726417452,143,678,NARIÑO,SAMANIEGO,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002d6,4136,2289.4496724723617,2199.1845531016666,1037,207,NARIÑO,CONSACÁ,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002d7,3417,2839.76368945553,2899.653721143429,1979,210,NARIÑO,CONTADERO,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002d8,3748,2551.67709951375,2647.624501853877,844,215,NARIÑO,CÓRDOBA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002d9,4213,2982.025502813148,2983.5014928964993,1432,001,NARIÑO,PASTO,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002da,2562,1945.3289657160826,1947.436341203428,1308,019,NARIÑO,ALBÁN,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002db,3321,3125.5793616077744,3150.503775795664,2823,022,NARIÑO,ALDANA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002dc,3296,3067.6940654335963,3080.5289327273845,2796,224,NARIÑO,CUASPUD CARLOSAMA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002dd,3198,1907.7967682461617,1879.7165877929706,911,036,NARIÑO,ANCUYA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002de,2772,1897.7697486639117,1875.5661629508002,1122,051,NARIÑO,ARBOLEDA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002df,3119,2443.47177023449,2467.6886597567764,1756,083,NARIÑO,BELÉN,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002e0,3717,2567.4386304081027,2679.681910203347,984,110,NARIÑO,BUESACO,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002e1,2904,1981.4409641712875,1963.5695099574423,1241,203,NARIÑO,COLÓN,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002e2,4173,2597.4039648854114,2455.1715231179337,1998,480,NARIÑO,NARIÑO,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002e3,3518,2876.2605103650462,2931.6088194711847,1867,506,NARIÑO,OSPINA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002e4,4040,3166.0251146525266,3107.4875875858784,2692,720,NARIÑO,SAPUYES,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002e5,2156,1103.1858541314416,1011.4322889802482,444,786,NARIÑO,TAMINANGO,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002e6,3991,3053.966385344427,3127.757244371907,1749,788,NARIÑO,TANGUA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002e7,3033,1886.1814667825124,1863.5593249225121,733,240,NARIÑO,CHACHAGÜÍ,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002e8,2354,1125.498373979534,1091.4173685978487,413,254,NARIÑO,EL PEÑOL,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002e9,4164,2770.935827575168,2791.552328480873,1332,258,NARIÑO,EL TABLÓN DE GÓMEZ,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ea,3862,2984.4180305715377,3031.418061435881,1636,838,NARIÑO,TÚQUERRES,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002eb,2745,1507.944089361706,1495.3125232575985,535,411,NARIÑO,LINARES,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ec,3926,2500.092326267798,2487.346931306745,1372,885,NARIÑO,YACUANQUER,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ed,3959,2438.3329017291508,2407.4481855847785,674,435,NARIÑO,MALLAMA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ee,4188,2920.993433713203,2919.2379934637543,1836,378,NARIÑO,LA CRUZ,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ef,4150,2115.5480575349325,2151.503997290461,893,381,NARIÑO,LA FLORIDA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002f0,2737,1794.1222146025473,1831.5832813974878,609,260,NARIÑO,EL TAMBO,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002f1,3965,2861.696274028613,2935.470171493137,1231,287,NARIÑO,FUNES,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002f2,3806,3224.969985428098,3145.411665816424,2955,317,NARIÑO,GUACHUCAL,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002f3,3119,1566.398394028238,1527.4986099704122,696,399,NARIÑO,LA UNIÓN,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002f4,3421,2468.1983925270724,2551.435064325489,1177,320,NARIÑO,GUAITARILLA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002f5,3393,1359.101108208029,1271.625176922792,520,405,NARIÑO,LEIVA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002f6,3500,3019.486873012463,2997.4563471961906,2484,323,NARIÑO,GUALMATÁN,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002f7,3504,2795.3583315320434,2883.3510761788734,1772,352,NARIÑO,ILES,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002f8,3160,2439.9042945539986,2483.630321910696,1508,354,NARIÑO,IMUÉS,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002f9,4214,1869.6624752885202,1943.511505329666,308,356,NARIÑO,IPIALES,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002fa,4752,2784.175662650061,2919.445027599771,940,227,NARIÑO,CUMBAL,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002fb,3614,1107.4799901311983,887.4155410223499,127,233,NARIÑO,CUMBITARA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002fc,2626,1088.7688528406948,1031.4899813040956,158,256,NARIÑO,EL ROSARIO,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002fd,3583,1439.2151850332955,1367.338329866014,82,385,NARIÑO,LA LLANADA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002fe,3613,1001.2185625635313,679.3802390970185,48,418,NARIÑO,LOS ANDES,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ff,2406,1016.0347774668534,951.4619856148322,171,540,NARIÑO,POLICARPA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000300,2550,1361.7637978459743,1383.5222143710891,275,612,NARIÑO,RICAURTE,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000301,2002,467.26963671039744,379.46036464886066,-14,079,NARIÑO,BARBACOAS,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000302,3735,628.5125432647731,135.3698585332172,-77,250,NARIÑO,EL CHARCO,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000303,1427,29.311431331529725,11.469854413832477,-73,390,NARIÑO,LA TOLA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000304,1071,124.09107221952335,91.45133093274548,-73,427,NARIÑO,MAGÜÍ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000305,863,20.29738082428904,13.476704119679878,-76,473,NARIÑO,MOSQUERA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000306,1359,23.51659312898364,19.646561243400875,-39,490,NARIÑO,OLAYA HERRERA,"{""type"":""MultiPoint"",""coordinates"":[]}"
